Apt_id,displayAddress,bathrooms,bedrooms,addedOn,type,price,verified,priceDuration,sizeMin,furnishing
4388,"Amaranta 3, Villanova, Dubai Land, Dubai",4,3,2024-04-22T10:24:05Z,Residential for Sale,2600000,TRUE,sell,1754 sqft,NO
4389,"Golf Grove, Dubai Hills Estate, Dubai",4,3,2024-07-25T13:24:10Z,Residential for Sale,6900000,TRUE,sell,3200 sqft,NO
4390,"Harmony, Tilal Al Ghaf, Dubai",5,4,2024-01-30T13:24:15Z,Residential for Sale,7500000,TRUE,sell,4650 sqft,NO
4391,"Palace Beach Residence, EMAAR Beachfront, Dubai Harbour, Dubai",2,2,2024-01-15T08:18:51Z,Residential for Sale,3805000,FALSE,sell,1231 sqft,NO
4392,"Cape Hayat, Mina Al Arab, Ras Al Khaimah",1,studio,2024-07-17T10:10:46Z,Residential for Sale,735000,FALSE,sell,467 sqft,NO
4393,"Damac Heights, Dubai Marina, Dubai",3,2,2024-07-01T13:34:44Z,Residential for Sale,3100000,TRUE,sell,1406 sqft,NO
4394,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",6,5,2024-07-01T10:28:42Z,Residential for Sale,8450000,FALSE,sell,5830 sqft,NO
4395,"Azizi Riviera 25, Meydan One, Meydan, Dubai",2,1,2024-05-23T13:03:23Z,Residential for Sale,1200000,TRUE,sell,589 sqft,NO
4396,"Reem Hills, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",2,1,2024-07-02T14:03:05Z,Residential for Sale,950400,FALSE,sell,786 sqft,NO
4397,"Gardenia Bay, Yas Island, Abu Dhabi",1,studio,2024-06-06T13:03:01Z,Residential for Sale,950000,FALSE,sell,502 sqft,NO
4398,"Murooj Al Furjan West Phase 2, Al Furjan, Dubai",4,4,2024-07-08T14:18:55Z,Residential for Sale,4300000,TRUE,sell,3405 sqft,NO
4399,"The Crest Tower C, Sobha Hartland, Mohammed Bin Rashid City, Dubai",2,1,2024-05-13T07:11:56Z,Residential for Sale,1150000,FALSE,sell,569 sqft,NO
4400,"Al Zaheya Gardens, Al Zahya, Ajman",7,5,2024-08-14T08:34:58Z,Residential for Sale,1270000,FALSE,sell,3014 sqft,NO
4401,"Verdana Residence, Dubai Investment Park (DIP), Dubai",2,1,2024-08-10T05:44:28Z,Residential for Sale,459000,FALSE,sell,900 sqft,NO
4402,"Verdana, Dubai Investment Park (DIP), Dubai",3,2,2024-08-07T12:22:36Z,Residential for Sale,912000,FALSE,sell,1700 sqft,NO
4403,"Verdana Residence, Dubai Investment Park (DIP), Dubai",1,studio,2024-08-10T05:33:12Z,Residential for Sale,288000,FALSE,sell,493 sqft,NO
4404,"Verdana, Dubai Investment Park (DIP), Dubai",5,3,2024-08-10T11:55:03Z,Residential for Sale,1313000,FALSE,sell,4377 sqft,NO
4405,"Verdana Residence, Dubai Investment Park (DIP), Dubai",2,1,2024-08-08T10:11:11Z,Residential for Sale,456600,FALSE,sell,705 sqft,NO
4406,"Verdana Residence, Dubai Investment Park (DIP), Dubai",3,2,2024-08-08T10:26:35Z,Residential for Sale,656000,FALSE,sell,1072 sqft,NO
4407,"The Sustainable City - Yas Island, Yas Island, Abu Dhabi",5,4,2024-07-01T09:12:43Z,Residential for Sale,3900000,FALSE,sell,3359 sqft,NO
4408,"Hayyan, Sharjah",6,4,2024-08-08T10:15:39Z,Residential for Sale,5190000,FALSE,sell,5700 sqft,PARTLY
4409,"Elite Downtown Residence, Downtown Dubai, Dubai",1,studio,2024-03-05T07:44:13Z,Residential for Sale,1300000,TRUE,sell,525 sqft,NO
4410,"The Dahlias, Yas Acres, Yas Island, Abu Dhabi",5,4,2024-08-17T11:01:14Z,Residential for Sale,5499999,FALSE,sell,4868 sqft,NO
4411,"Yas Park Gate, Yas Island, Abu Dhabi",4,2,2024-08-17T11:13:03Z,Residential for Sale,2087000,FALSE,sell,1333 sqft,NO
4412,"Al Manara, Jumeirah Village Triangle, Dubai",1,1,2024-06-25T06:34:49Z,Residential for Sale,750000,TRUE,sell,805 sqft,NO
4413,"The Address Sky View Tower 2, The Address Sky View Towers, Downtown Dubai, Dubai",4,4,2024-01-24T11:55:49Z,Residential for Sale,11999999,TRUE,sell,2281 sqft,YES
4414,"Harbour Views 2, Dubai Creek Harbour (The Lagoons), Dubai",2,2,2024-05-04T12:06:47Z,Residential for Sale,2470000,TRUE,sell,1181 sqft,NO
4415,"Port de La Mer, La Mer, Jumeirah, Dubai",2,2,2024-06-21T12:52:26Z,Residential for Sale,3350000,TRUE,sell,1211 sqft,NO
4416,"DAMAC Maison Canal Views, Business Bay, Dubai",2,2,2024-06-25T07:54:05Z,Residential for Sale,2700000,TRUE,sell,1628 sqft,NO
4417,"Al Sehma, Al Rowdat Suburb, Sharjah",4,4,2024-06-08T08:29:56Z,Residential for Sale,245000,FALSE,sell,2421 sqft,NO
4418,"Radiant Viewz 1, City Of Lights, Al Reem Island, Abu Dhabi",2,1,2024-08-12T07:50:05Z,Residential for Sale,1050000,TRUE,sell,821 sqft,NO
4419,"Diamond, Tiara Residences, Palm Jumeirah, Dubai",2,1,2024-05-18T11:14:05Z,Residential for Sale,5099888,TRUE,sell,1296 sqft,PARTLY
4420,"Royal breeze 2, Royal Breeze, Al Hamra Village, Ras Al Khaimah",1,1,2024-07-04T12:37:59Z,Residential for Sale,660000,FALSE,sell,712 sqft,YES
4421,"Bayviews, Hayat Island, Mina Al Arab, Ras Al Khaimah",3,2,2024-07-31T10:22:30Z,Residential for Sale,1468000,FALSE,sell,1220 sqft,NO
4422,"Building 108 to Building 137, Contemporary Cluster, Discovery Gardens, Dubai",3,2,2024-08-07T10:39:59Z,Residential for Sale,1300000,FALSE,sell,1646 sqft,NO
4423,"Building 108 to Building 137, Contemporary Cluster, Discovery Gardens, Dubai",2,1,2024-08-07T10:42:56Z,Residential for Sale,650000,FALSE,sell,839 sqft,NO
4424,"Building 108 to Building 137, Contemporary Cluster, Discovery Gardens, Dubai",3,2,2024-08-07T10:36:28Z,Residential for Sale,1250000,FALSE,sell,1485 sqft,NO
4425,"Garden Homes, Palm Jebel Ali, Dubai",4,4,2024-07-08T12:44:54Z,Residential for Sale,40428800,FALSE,sell,13993 sqft,NO
4426,"Bellevue Tower 2, Bellevue Towers, Downtown Dubai, Dubai",2,1,2024-07-15T09:23:14Z,Residential for Sale,2400000,TRUE,sell,877 sqft,YES
4427,"Garden Homes, Palm Jebel Ali, Dubai",4,4,2024-07-09T06:04:51Z,Residential for Sale,42618800,FALSE,sell,13993 sqft,NO
4428,"Blue Bay, Al Nujoom Islands, Sharjah",1,studio,2024-08-11T11:56:43Z,Residential for Sale,430001,FALSE,sell,433 sqft,NO
4429,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",5,4,2024-08-15T06:09:30Z,Residential for Sale,7284000,FALSE,sell,7750 sqft,NO
4430,"Samana Golf Views, Dubai Sports City, Dubai",1,studio,2024-07-18T12:41:43Z,Residential for Sale,744442,FALSE,sell,467 sqft,NO
4431,"Marbella, Mina Al Arab, Ras Al Khaimah",3,2,2024-07-23T06:19:26Z,Residential for Sale,2150000,FALSE,sell,2577 sqft,NO
4432,"Dhaher 1, Al Dhahir, Al Ain",7+,5,2024-07-06T12:07:29Z,Residential for Sale,3500000,FALSE,sell,5000 sqft,PARTLY
4433,"Al Zubair, Sharjah",4,4,2024-07-25T08:53:08Z,Residential for Sale,1280000,FALSE,sell,11000 sqft,NO
4434,"Deema 2, Deema, The Lakes, Dubai",4,4,2024-07-10T15:17:24Z,Residential for Sale,10000000,TRUE,sell,3704 sqft,NO
4435,"Waves Grande, Sobha Hartland, Mohammed Bin Rashid City, Dubai",5,4,2024-08-03T11:47:09Z,Residential for Sale,6400000,TRUE,sell,2689 sqft,NO
4436,"Violet, Damac Hills 2, Dubai",5,4,2024-07-10T12:31:42Z,Residential for Sale,1869000,FALSE,sell,2352 sqft,NO
4437,"Samana California, Discovery Gardens, Dubai",1,studio,2024-07-10T10:31:21Z,Residential for Sale,745000,FALSE,sell,410 sqft,NO
4438,"Hayyan, Sharjah",3,2,2024-08-14T11:04:43Z,Residential for Sale,1745000,FALSE,sell,1850 sqft,PARTLY
4439,"Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",5,4,2024-07-20T15:13:00Z,Residential for Sale,10500000,FALSE,sell,4814 sqft,PARTLY
4440,"Oakley Square Residences, Jumeirah Village Circle, Dubai",3,2,2024-07-02T09:09:16Z,Residential for Sale,1900000,TRUE,sell,1189 sqft,NO
4441,"310 Riverside Crescent, Sobha Hartland II, Mohammed Bin Rashid City, Dubai",1,1,2024-06-28T08:05:18Z,Residential for Sale,1606905,FALSE,sell,709 sqft,PARTLY
4442,"320 Riverside Crescent, Sobha Hartland II, Mohammed Bin Rashid City, Dubai",1,1,2024-07-05T13:17:12Z,Residential for Sale,1695859,FALSE,sell,754 sqft,PARTLY
4443,"Enaya Residences, Jumeirah Village Triangle, Dubai",3,2,2024-07-05T08:14:24Z,Residential for Sale,1421000,FALSE,sell,1049 sqft,PARTLY
4444,"The Magnolias, Yas Acres, Yas Island, Abu Dhabi",4,3,2024-06-10T06:18:19Z,Residential for Sale,3950000,FALSE,sell,2825 sqft,NO
4445,"Enaya Residences, Jumeirah Village Triangle, Dubai",2,1,2024-07-05T08:13:35Z,Residential for Sale,1280000,FALSE,sell,917 sqft,PARTLY
4446,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",6,5,2024-07-03T09:22:56Z,Residential for Sale,7799900,FALSE,sell,8000 sqft,NO
4447,"1 Residences, Wasl1, Al Kifaf, Dubai",3,2,2024-07-04T10:41:47Z,Residential for Sale,2840907,FALSE,sell,1400 sqft,NO
4448,"Noya Luma, Noya, Yas Island, Abu Dhabi",6,5,2024-06-10T06:18:20Z,Residential for Sale,4600000,FALSE,sell,4327 sqft,NO
4449,"Riwa, Madinat Jumeirah Living, Umm Suqeim, Dubai",1,1,2024-07-04T09:36:47Z,Residential for Sale,2420000,FALSE,sell,725 sqft,PARTLY
4450,"Jumeirah Gate Tower 1, The Address Jumeirah Resort and Spa, Jumeirah Beach Residence, Dubai",3,2,2024-06-27T06:45:29Z,Residential for Sale,4750000,TRUE,sell,1148 sqft,YES
4451,"Marina Shores, Dubai Marina, Dubai",2,1,2024-06-28T09:23:37Z,Residential for Sale,2100000,TRUE,sell,760 sqft,NO
4452,"Ellington Beach House, Palm Jumeirah, Dubai",3,2,2024-08-05T14:29:44Z,Residential for Sale,8200000,TRUE,sell,1407 sqft,NO
4453,"Meydan Avenue, Meydan, Dubai",4,4,2024-05-30T07:07:25Z,Residential for Sale,32000000,FALSE,sell,26909 sqft,NO
4454,"Bay Square Building 9, Bay Square, Business Bay, Dubai",2,1,2024-07-17T08:06:16Z,Residential for Sale,1715284,TRUE,sell,1139 sqft,NO
4455,"Noya 1, Noya, Yas Island, Abu Dhabi",4,3,2024-08-12T12:41:23Z,Residential for Sale,2650000,FALSE,sell,1752 sqft,NO
4456,"Grand Bleu Tower 2, EMAAR Beachfront, Dubai Harbour, Dubai",1,1,2024-07-04T07:15:54Z,Residential for Sale,2500000,TRUE,sell,837 sqft,PARTLY
4457,"Creek View by Iraz, Culture Village, Dubai",3,2,2024-08-08T13:08:50Z,Residential for Sale,1620000,FALSE,sell,1061 sqft,PARTLY
4458,"Executive Residences 2, Executive Residences, Dubai Hills Estate, Dubai",3,3,2024-07-04T07:09:56Z,Residential for Sale,5400000,TRUE,sell,2701 sqft,NO
4459,"Manarat Living, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",1,studio,2024-08-15T06:36:45Z,Residential for Sale,810000,FALSE,sell,372 sqft,NO
4460,"Al Yasmeen 1, Al Yasmeen, Ajman",7,5,2024-07-17T06:35:48Z,Residential for Sale,1400000,FALSE,sell,3100 sqft,NO
4461,"Reem Hills, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",2,1,2024-08-12T08:58:32Z,Residential for Sale,1232100,FALSE,sell,1331 sqft,NO
4462,"Gardenia Bay, Yas Island, Abu Dhabi",2,1,2024-04-01T07:29:00Z,Residential for Sale,1560000,TRUE,sell,861 sqft,NO
4463,"Exquisite Living Residences, Burj Khalifa Area, Downtown Dubai, Dubai",5,4,2024-07-07T17:23:17Z,Residential for Sale,21300000,TRUE,sell,4895 sqft,NO
4464,"Gardenia Bay, Yas Island, Abu Dhabi",1,studio,2024-04-04T20:42:41Z,Residential for Sale,899000,TRUE,sell,465 sqft,PARTLY
4465,"Mazaya 5, Liwan, Dubai Land, Dubai",2,1,2024-05-31T06:27:24Z,Residential for Sale,630000,TRUE,sell,815 sqft,NO
4466,"Al Yasmeen 1, Al Yasmeen, Ajman",7+,5,2024-08-05T06:05:53Z,Residential for Sale,1350000,FALSE,sell,3014 sqft,NO
4467,"Mazaya 5, Liwan, Dubai Land, Dubai",2,1,2024-06-27T12:47:25Z,Residential for Sale,680000,TRUE,sell,804 sqft,NO
4468,"Act Towers, Opera District, Downtown Dubai, Dubai",3,2,2024-06-26T12:24:59Z,Residential for Sale,3500000,TRUE,sell,1110 sqft,PARTLY
4469,"Burj Lake Hotel - The Address DownTown, Downtown Dubai, Dubai",2,2,2024-06-10T08:33:52Z,Residential for Sale,9900000,TRUE,sell,1848 sqft,NO
4470,"Candace Acacia, Azizi Residence, Al Furjan, Dubai",2,1,2024-07-15T08:02:28Z,Residential for Sale,1300000,TRUE,sell,1308 sqft,NO
4471,"Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",5,4,2024-08-01T02:21:46Z,Residential for Sale,10500000,FALSE,sell,4815 sqft,NO
4472,"Al Mowaihat 3, Al Mowaihat, Ajman",5,5,2024-08-09T18:25:12Z,Residential for Sale,1270000,FALSE,sell,4682 sqft,NO
4473,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",6,5,2024-07-11T12:50:44Z,Residential for Sale,15000000,TRUE,sell,17106 sqft,NO
4474,"Rochester, DAMAC Hills, Dubai",5,3,2024-07-13T10:25:02Z,Residential for Sale,3300000,TRUE,sell,2818 sqft,NO
4475,"BLVD Heights Tower 1, BLVD Heights, Downtown Dubai, Dubai",3,2,2024-08-06T14:47:13Z,Residential for Sale,3600000,TRUE,sell,1639 sqft,NO
4476,"Bay Residences, Hayat Island, Mina Al Arab, Ras Al Khaimah",1,studio,2024-05-17T13:17:42Z,Residential for Sale,690000,FALSE,sell,382 sqft,NO
4477,"Act Towers, Opera District, Downtown Dubai, Dubai",3,3,2024-05-01T13:22:00Z,Residential for Sale,6000000,TRUE,sell,1763 sqft,NO
4478,"Bloom Towers C, Bloom Towers, Jumeirah Village Circle, Dubai",1,1,2024-07-16T10:50:54Z,Residential for Sale,1000000,TRUE,sell,657 sqft,YES
4479,"Ruba, Arabian Ranches 3, Dubai",3,3,2024-05-09T07:29:14Z,Residential for Sale,2750000,TRUE,sell,2038 sqft,NO
4480,"Beach Vista, EMAAR Beachfront, Dubai Harbour, Dubai",2,2,2024-01-15T16:10:04Z,Residential for Sale,7200000,TRUE,sell,1164 sqft,YES
4481,"Jebel Ali Hills, Jebel Ali, Dubai",4,4,2024-07-31T08:06:27Z,Residential for Sale,2341775,FALSE,sell,9965 sqft,NO
4482,"Jebel Ali Village Villas, Jebel Ali Village, Jebel Ali, Dubai",4,3,2024-07-19T08:12:03Z,Residential for Sale,3660976,TRUE,sell,2607 sqft,NO
4483,"Elysian Mansions, Tilal Al Ghaf, Dubai",7+,5,2024-06-18T18:10:18Z,Residential for Sale,22500000,FALSE,sell,10672 sqft,NO
4484,"West Yas, Yas Island, Abu Dhabi",5,4,2024-06-27T13:20:29Z,Residential for Sale,6000000,TRUE,sell,6450 sqft,NO
4485,"MAG Eye, District 7, Mohammed Bin Rashid City, Dubai",3,3,2024-07-05T09:08:51Z,Residential for Sale,3300000,TRUE,sell,1460 sqft,NO
4486,"Jouri Hills, Jumeirah Golf Estates, Dubai",4,4,2024-06-21T14:30:21Z,Residential for Sale,5500000,FALSE,sell,2580 sqft,NO
4487,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",7,5,2024-08-12T09:15:47Z,Residential for Sale,8499900,FALSE,sell,8890 sqft,NO
4488,"Mazaya 17, Queue Point, Dubai Land, Dubai",3,3,2023-12-30T06:06:41Z,Residential for Sale,1150000,TRUE,sell,1648 sqft,NO
4489,"Plaza, Masdar City, Abu Dhabi",1,studio,2024-07-21T06:58:57Z,Residential for Sale,449999,FALSE,sell,400 sqft,NO
4490,"Sun Island, Ajmal Makan City, Al Hamriyah, Sharjah",6,5,2024-07-31T08:54:54Z,Residential for Sale,3775000,FALSE,sell,3799 sqft,PARTLY
4491,"Sun Island, Ajmal Makan City, Al Hamriyah, Sharjah",5,4,2024-07-31T09:02:00Z,Residential for Sale,3000000,FALSE,sell,2773 sqft,PARTLY
4492,"Seven City JLT, Jumeirah Lake Towers, Dubai",1,1,2024-08-07T05:42:36Z,Residential for Sale,1230000,FALSE,sell,739 sqft,YES
4493,"Edmonton Elm, Jumeirah Village Triangle, Dubai",2,1,2024-05-27T06:02:49Z,Residential for Sale,820000,TRUE,sell,810 sqft,NO
4494,"Zada Tower, Business Bay, Dubai",1,1,2024-07-09T09:47:50Z,Residential for Sale,1100000,TRUE,sell,470 sqft,PARTLY
4495,"Avena, The Valley, Dubai",6,4,2024-08-13T15:23:07Z,Residential for Sale,4403888,FALSE,sell,3685 sqft,NO
4496,"Vincitore Dolce Vita, Arjan, Dubai",1,1,2024-07-04T13:42:56Z,Residential for Sale,1157000,FALSE,sell,685 sqft,PARTLY
4497,"Violet, Damac Hills 2, Dubai",4,4,2024-07-05T14:13:34Z,Residential for Sale,1869000,FALSE,sell,2352 sqft,NO
4498,"Binghatti House, Jumeirah Village Circle, Dubai",1,1,2024-04-02T13:17:18Z,Residential for Sale,1050000,TRUE,sell,522 sqft,NO
4499,"Princess Tower, Dubai Marina, Dubai",1,1,2024-04-16T08:20:13Z,Residential for Sale,1300000,TRUE,sell,864 sqft,NO
4500,"Astoria Residence, Jumeirah Village Circle, Dubai",2,1,2024-05-22T08:19:10Z,Residential for Sale,800000,TRUE,sell,1119 sqft,YES
4501,"La Rosa 5, Villanova, Dubai Land, Dubai",4,4,2024-07-02T08:32:20Z,Residential for Sale,3650000,TRUE,sell,3045 sqft,NO
4502,"Lincoln Park - Sheffield, Lincoln Park, Arjan, Dubai",1,studio,2024-03-05T10:21:42Z,Residential for Sale,560000,TRUE,sell,529 sqft,PARTLY
4503,"Celestia A, Celestia, Dubai South (Dubai World Central), Dubai",1,studio,2024-05-29T05:49:30Z,Residential for Sale,550000,TRUE,sell,440 sqft,YES
4504,"Reem Hills, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",4,3,2024-08-14T11:04:07Z,Residential for Sale,3000000,FALSE,sell,2377 sqft,NO
4505,"Regional, Jumeirah Park, Dubai",4,3,2024-03-18T11:31:11Z,Residential for Sale,10500000,TRUE,sell,5489 sqft,NO
4506,"Curve by Sentro, Arjan, Dubai",2,1,2024-07-04T10:24:44Z,Residential for Sale,1247510,TRUE,sell,924 sqft,PARTLY
4507,"Laya Mansion, Jumeirah Village Circle, Dubai",1,studio,2024-07-11T07:50:08Z,Residential for Sale,575000,TRUE,sell,451 sqft,YES
4508,"Nice, Damac Lagoons, Dubai",5,5,2024-08-12T13:09:59Z,Residential for Sale,3900000,FALSE,sell,2363 sqft,NO
4509,"Al Jurf Gardens, AlJurf, Ghantoot, Abu Dhabi",4,3,2024-08-15T18:31:12Z,Residential for Sale,3213978,FALSE,sell,4553 sqft,NO
4510,"Yas Park Gate, Yas Island, Abu Dhabi",3,2,2024-07-19T13:50:03Z,Residential for Sale,1917000,FALSE,sell,1323 sqft,NO
4511,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",7+,5,2024-08-16T08:03:55Z,Residential for Sale,9200000,FALSE,sell,8525 sqft,NO
4512,"Santorini, Damac Lagoons, Dubai",6,5,2024-07-16T13:03:10Z,Residential for Sale,3299999,FALSE,sell,3246 sqft,NO
4513,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",7+,5,2024-08-16T08:13:12Z,Residential for Sale,9210000,FALSE,sell,8525 sqft,NO
4514,"Hayat Boulevard-1B, Hayat Boulevard, Town Square, Dubai",1,1,2024-07-30T07:36:50Z,Residential for Sale,729000,TRUE,sell,636 sqft,NO
4515,"Hayyan, Sharjah",4,3,2024-07-31T10:07:57Z,Residential for Sale,2089000,FALSE,sell,2279 sqft,NO
4516,"Nesba, Aljada, Sharjah",3,2,2024-07-30T09:55:52Z,Residential for Sale,1809000,FALSE,sell,1537 sqft,NO
4517,"Elitz By Danube, Jumeirah Village Circle, Dubai",1,studio,2024-07-15T12:03:34Z,Residential for Sale,655100,TRUE,sell,440 sqft,NO
4518,"The Wave, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",2,1,2024-07-21T10:13:58Z,Residential for Sale,779990,TRUE,sell,815 sqft,NO
4519,"Nesba, Aljada, Sharjah",2,1,2024-07-31T13:00:53Z,Residential for Sale,1327000,FALSE,sell,1066 sqft,NO
4520,"Damac Bay 2, Dubai Harbour, Dubai",2,2,2024-08-12T07:56:07Z,Residential for Sale,6000000,FALSE,sell,1950 sqft,NO
4521,"Nikki Beach Residences, Al Marjan Island, Ras Al Khaimah",2,1,2024-07-17T12:31:13Z,Residential for Sale,2369999,FALSE,sell,969 sqft,YES
4522,"Nesba, Aljada, Sharjah",3,2,2024-07-30T09:29:30Z,Residential for Sale,1616000,FALSE,sell,1475 sqft,NO
4523,"Al Gurm Resort, Al Qurm, Abu Dhabi",4,4,2024-07-08T13:37:55Z,Residential for Sale,8500000,FALSE,sell,11620 sqft,NO
4524,"Lakeside Tower D, Lakeside Residence, Dubai Production City (IMPZ), Dubai",1,studio,2024-08-07T13:16:50Z,Residential for Sale,360000,TRUE,sell,369 sqft,NO
4525,"Hayyan, Sharjah",4,3,2024-07-31T08:44:28Z,Residential for Sale,2049000,FALSE,sell,2159 sqft,NO
4526,"Tilal Al Furjan, Al Furjan, Dubai",4,4,2024-08-01T07:14:52Z,Residential for Sale,7200000,TRUE,sell,6328 sqft,NO
4527,"Nesba, Aljada, Sharjah",2,1,2024-07-30T09:42:44Z,Residential for Sale,1321000,FALSE,sell,1066 sqft,NO
4528,"Glitz 3, Glitz, Dubai Studio City, Dubai",3,2,2024-07-02T13:43:36Z,Residential for Sale,2000000,TRUE,sell,1292 sqft,NO
4529,"The Dunes, Saadiyat Reserve, Saadiyat Island, Abu Dhabi",7+,4,2024-08-13T06:49:57Z,Residential for Sale,7100000,FALSE,sell,5796 sqft,NO
4530,"Beachgate by Address, EMAAR Beachfront, Dubai Harbour, Dubai",2,2,2024-07-27T08:41:51Z,Residential for Sale,5650000,TRUE,sell,1809 sqft,PARTLY
4531,"Collective Tower 1, Collective, Dubai Hills Estate, Dubai",1,2,2024-05-07T13:38:47Z,Residential for Sale,1800000,TRUE,sell,724 sqft,NO
4532,"Tiger Sky Tower, Business Bay, Dubai",3,2,2024-07-10T15:14:23Z,Residential for Sale,3045272,FALSE,sell,1399 sqft,NO
4533,"Tilal Al Furjan, Al Furjan, Dubai",5,4,2024-06-28T13:09:25Z,Residential for Sale,4850000,FALSE,sell,3354 sqft,NO
4534,"Downtown Views, Zabeel 2, Zabeel, Dubai",3,2,2024-08-05T12:50:50Z,Residential for Sale,3350000,FALSE,sell,1314 sqft,NO
4535,"Mandarin Towers, Garden City, Ajman",2,2,2024-08-08T10:34:47Z,Residential for Sale,340000,FALSE,sell,1010 sqft,NO
4536,"Ruby, Tiara Residences, Palm Jumeirah, Dubai",2,2,2024-08-15T12:17:31Z,Residential for Sale,5800000,TRUE,sell,1677 sqft,NO
4537,"Curve by Sentro, Arjan, Dubai",2,2,2024-06-12T08:23:49Z,Residential for Sale,1683228,TRUE,sell,1295 sqft,YES
4538,"Kyoto by ORO24, Arjan, Dubai",1,1,2024-08-06T07:00:57Z,Residential for Sale,840000,FALSE,sell,565 sqft,NO
4539,"Collective 2.0 Tower A, Collective 2.0, Dubai Hills Estate, Dubai",1,2,2024-05-09T08:15:07Z,Residential for Sale,1750000,TRUE,sell,755 sqft,NO
4540,"Alreeman, Al Shamkha, Abu Dhabi",4,4,2024-07-23T15:35:47Z,Residential for Sale,1680000,FALSE,sell,6458 sqft,NO
4541,"La Rive - Building 3, La Mer, Jumeirah, Dubai",3,3,2024-07-15T12:16:49Z,Residential for Sale,10500000,TRUE,sell,2527 sqft,PARTLY
4542,"Umm Al Sheif Villas, Umm Al Sheif, Dubai",6,6,2024-08-01T11:44:13Z,Residential for Sale,17999000,TRUE,sell,15000 sqft,YES
4543,"Crest Grande, Sobha Hartland, Mohammed Bin Rashid City, Dubai",2,1,2024-08-19T16:15:44Z,Residential for Sale,1950000,FALSE,sell,1038 sqft,NO
4544,"The Residence | Burj Khalifa, Burj Khalifa Area, Downtown Dubai, Dubai",5,4,2024-08-14T06:51:01Z,Residential for Sale,37000000,TRUE,sell,8230 sqft,NO
4545,"Al Hamra Waterfront, Al Hamra Village, Ras Al Khaimah",2,1,2024-08-10T18:54:49Z,Residential for Sale,1800000,FALSE,sell,935 sqft,NO
4546,"Ellington House II, Dubai Hills Estate, Dubai",2,1,2024-06-12T07:10:49Z,Residential for Sale,1810000,TRUE,sell,843 sqft,NO
4547,"Park Horizon, Dubai Hills Estate, Dubai",1,1,2024-08-15T10:32:18Z,Residential for Sale,1300000,FALSE,sell,654 sqft,NO
4548,"Binghatti Corner, Jumeirah Village Circle, Dubai",2,1,2024-08-14T08:54:27Z,Residential for Sale,950000,FALSE,sell,686 sqft,NO
4549,"Green Lakes Towers, JLT Cluster S, Jumeirah Lake Towers, Dubai",2,1,2024-07-19T05:41:37Z,Residential for Sale,1600000,TRUE,sell,979 sqft,NO
4550,"Golden Mile 9, Golden Mile, Palm Jumeirah, Dubai",3,2,2024-07-12T06:08:56Z,Residential for Sale,3000000,TRUE,sell,1888 sqft,YES
4551,"Savannah, Town Square, Dubai",4,3,2024-08-01T06:48:51Z,Residential for Sale,1950888,FALSE,sell,2045 sqft,PARTLY
4552,"Lunaria, Al Barari Villas, Al Barari, Dubai",7+,6,2024-07-16T07:50:35Z,Residential for Sale,33000000,TRUE,sell,14809 sqft,NO
4553,"Diamond Views 3, Diamond Views, Jumeirah Village Circle, Dubai",1,1,2024-02-24T08:10:04Z,Residential for Sale,650000,TRUE,sell,526 sqft,NO
4554,"O2 Tower, Jumeirah Village Circle, Dubai",1,studio,2024-04-02T12:30:28Z,Residential for Sale,479000,TRUE,sell,331 sqft,YES
4555,"Ellington House II, Dubai Hills Estate, Dubai",2,1,2024-06-12T07:50:48Z,Residential for Sale,1714000,TRUE,sell,799 sqft,NO
4556,"Ellington House II, Dubai Hills Estate, Dubai",4,2,2024-06-12T06:51:01Z,Residential for Sale,3257856,TRUE,sell,1362 sqft,NO
4557,"Ellington House II, Dubai Hills Estate, Dubai",3,2,2024-06-12T07:50:48Z,Residential for Sale,3059448,TRUE,sell,1274 sqft,NO
4558,"Ellington House II, Dubai Hills Estate, Dubai",3,2,2024-06-12T07:30:51Z,Residential for Sale,3079000,TRUE,sell,1431 sqft,NO
4559,"Creek Gate Tower 2, Creek Gate, Dubai Creek Harbour (The Lagoons), Dubai",4,3,2024-07-06T06:34:29Z,Residential for Sale,5500000,TRUE,sell,2161 sqft,NO
4560,"Vida Residences Dubai Mall, Downtown Dubai, Dubai",2,2,2024-07-05T14:07:06Z,Residential for Sale,5349888,TRUE,sell,1223 sqft,YES
4561,"Address Harbour Point Tower 1, Address Harbour Point, Dubai Creek Harbour (The Lagoons), Dubai",2,1,2024-07-05T14:46:18Z,Residential for Sale,2878888,TRUE,sell,756 sqft,YES
